Sample	Ia	Ib	Ic	IIa	IIa'	IIb	IIb'	IIc	IIc'	IIIa	IIIa'	IIIb	IIIb'	IIIc	IIIc'
Naafs_2017_Soils_FZ-2	0.121212121	0.050505051	0.01010101	0.050505051	0.454545455	0.02020202	0.080808081	0	0	0.02020202	0.181818182	0	0.01010101	0	0
Naafs_2017_Soils_LKZ-3	0.2	0.02	0	0.26	0.24	0.02	0.01	0	0	0.19	0.06	0	0	0	0
Naafs_2017_Soils_HQ-1	0.17	0.04	0	0.03	0.47	0.01	0.06	0	0.01	0.02	0.18	0	0.01	0	0
Naafs_2017_Soils_YKS-3	0.142857143	0.102040816	0.010204082	0.132653061	0.255102041	0.051020408	0.091836735	0	0	0.081632653	0.12244898	0	0.010204082	0	0
Naafs_2017_Soils_RYZ-2	0.12	0.12	0.02	0.05	0.3	0.09	0.07	0.02	0	0.05	0.14	0.01	0.01	0	0
Naafs_2017_Soils_XJ-1	0.071428571	0.020408163	0	0.040816327	0.428571429	0.020408163	0.06122449	0	0	0.051020408	0.295918367	0	0.010204082	0	0
Naafs_2017_Soils_YZ-2	0.08	0.06	0	0.05	0.3	0.04	0.16	0	0	0.06	0.22	0.01	0.02	0	0
Naafs_2017_Soils_YZ-3	0.08	0.06	0	0.07	0.28	0.05	0.16	0	0	0.08	0.2	0	0.02	0	0
Naafs_2017_Soils_ZL-3	0.11	0.06	0.01	0.02	0.43	0.03	0.07	0	0.01	0.02	0.23	0	0.01	0	0
Naafs_2017_Soils_LX-1	0.137254902	0.058823529	0.009803922	0.049019608	0.421568627	0.019607843	0.088235294	0	0.009803922	0.029411765	0.166666667	0	0.009803922	0	0
Naafs_2017_Soils_ZLT-2	0.22	0.1	0.02	0.04	0.4	0.02	0.06	0	0	0.01	0.12	0	0.01	0	0
Naafs_2017_Soils_SHM-1	0.151515152	0.03030303	0.01010101	0.04040404	0.464646465	0.01010101	0.070707071	0	0.01010101	0.01010101	0.191919192	0	0.01010101	0	0
Naafs_2017_Soils_TD-3	0.06185567	0.020618557	0	0.030927835	0.381443299	0.030927835	0.103092784	0	0	0.030927835	0.319587629	0.010309278	0.010309278	0	0
Naafs_2017_Soils_HSH-3	0.188118812	0.099009901	0.01980198	0.01980198	0.366336634	0.03960396	0.059405941	0.00990099	0.00990099	0.00990099	0.178217822	0	0	0	0
Naafs_2017_Soils_P756	0.064848122	0.028357702	0.010547356	0.051962419	0.336134518	0.048189784	0.089200499	0.005195479	0	0.05840527	0.272487994	0.015189719	0.012870445	0.006610694	0
Naafs_2017_Soils_P760	0.100238573	0.045063809	0	0.155564812	0.300602113	0	0.181732116	0	0	0.060021964	0.156776612	0	0	0	0
Naafs_2017_Soils_P765	0.125538941	0.062991099	0.01124173	0.067115581	0.232940533	0.042264945	0.147451827	0.002213137	0.003467458	0.062563561	0.202597921	0.022153376	0.013258388	0.004201502	0
Naafs_2017_Soils_P773	0.083338751	0	0	0.162257037	0.286420074	0.031658324	0.133914061	0	0	0.073132679	0.229279074	0	0	0	0
Naafs_2017_Soils_P775	0.109514456	0.055446432	0.010372515	0.098142596	0.288741859	0.044177952	0.089527551	0	0	0.08167063	0.22240601	0	0	0	0
Naafs_2017_Soils_P782	0.049668758	0.028490859	0.005113675	0.164193483	0.214156379	0.074155029	0.06923025	0.001673076	0.002536599	0.046843419	0.31462457	0.012963638	0.012753154	0.001446401	0.002150712
Naafs_2017_Soils_P787	0.073624874	0.030183389	0.004675239	0.044855065	0.369963763	0.037384531	0.063031722	0	0	0.040993792	0.291597026	0.020948778	0.016015735	0.006726087	0
Naafs_2017_Soils_P796	0.065811975	0.027263716	0	0.072761336	0.244730794	0.06164018	0.101876763	0.005435315	0	0.093402464	0.299617676	0.020989685	0.006470095	0	0
Naafs_2017_Soils_P801	0.063981154	0.012767962	0	0.063038869	0.318586572	0.057196702	0.067844523	0	0	0.081648999	0.334935218	0	0	0	0
Naafs_2017_Soils_P802	0.07571086	0.011990408	0	0.115244947	0.24857828	0.131346351	0.064611168	0	0	0.091469681	0.261048304	0	0	0	0
Naafs_2017_Soils_P804	0.099676053	0.016571144	0	0.109269873	0.279092948	0.052828308	0.073137304	0	0	0.110266633	0.259157737	0	0	0	0
Naafs_2017_Soils_P816	0.16439366	0.030101978	0	0.103083917	0.444034894	0	0	0	0	0.049760413	0.135766065	0.025555965	0.047303108	0	0
Naafs_2017_Soils_P817	0.282195601	0.018221094	0.001668822	0.290126514	0.242368184	0.014788282	0.016160436	0.002049976	0.000721522	0.083539205	0.044145866	0.001718348	0.002296148	0	0
Naafs_2017_Soils_P818	0.269665724	0.023625894	0	0.30477715	0.239429154	0.017056794	0.014863629	0	0	0.093973474	0.036608182	0	0	0	0
Naafs_2017_Soils_P819	0.270840021	0.031567683	0	0.255939005	0.263188871	0.020304976	0.026912788	0	0	0.077688604	0.053558052	0	0	0	0
Naafs_2017_Soils_P820	0.242513773	0.042610293	0.005146274	0.215820628	0.239211616	0.021453769	0.035287636	0.002890455	0	0.103543882	0.08078155	0.002676917	0.005473414	0.001552851	0.001036942
Naafs_2017_Soils_P821	0.227768635	0.053940391	0	0.196501493	0.299018712	0.0226123	0.032790882	0	0	0.094106174	0.073261413	0	0	0	0
Naafs_2017_Soils_P831	0.037443974	0.02860835	0.012681017	0.042177007	0.317665288	0.059214674	0.068837568	0.004181003	0.005611264	0.05634788	0.318214182	0.015218475	0.024358343	0.007304994	0.002135981
Naafs_2017_Soils_P833	0.099897828	0.116230245	0.010928514	0.103271225	0.215796122	0.073746993	0.125565825	0.007214544	0.009007941	0.055442271	0.151024737	0.004931842	0.02250153	0.004440382	0
Naafs_2017_Soils_P848	0.076034444	0.056174453	0.005603236	0.07511557	0.310697776	0.047928271	0.094501914	0.003433936	0.00427229	0.077066993	0.226743966	0.014233072	0.004878557	0.003315524	0
Naafs_2017_Soils_P851	0.082226738	0.016958511	0.005219788	0.076863116	0.349943858	0.046769299	0.03420005	0	0	0.097083415	0.248151035	0.017789037	0.017116264	0.005474977	0.00220391
Naafs_2017_Soils_P858	0.151298495	0.023491787	0	0.22162316	0.243825662	0.027510339	0.048256116	0.007183162	0	0.122398406	0.154412873	0	0	0	0
Naafs_2017_Soils_P859	0.218945487	0.016583894	0	0.29024744	0.245154485	0.020202464	0.011866567	0.006460687	0	0.124247352	0.066291625	0	0	0	0
Naafs_2017_Soils_P860	0.240555036	0.018056135	0	0.319810481	0.211445505	0.017560366	0.012191412	0	0	0.119288797	0.057678223	0.003414046	0	0	0
Naafs_2017_Soils_P861	0.244147683	0.022204766	0	0.283372611	0.272453522	0	0	0	0	0.126865672	0.050955748	0	0	0	0
Naafs_2017_Soils_P862	0.254036899	0.021563026	0.001194181	0.352628135	0.19309907	0.01455712	0.009117575	0.000813709	0.000109497	0.107772168	0.045108618	0	0	0	0
Naafs_2017_Soils_P863	0.221469741	0.037777005	0.002444599	0.203343933	0.303408526	0.025509291	0.028783663	0	0	0.106195965	0.071067276	0	0	0	0
Naafs_2017_Soils_4-1	0.442106987	0.038860828	0.003907899	0.358275697	0.056713782	0.010211582	0.004885451	0	0	0.078185037	0.004863006	0.001084259	0.000905473	0	0
Naafs_2017_Soils_4-2	0.389227747	0.034968876	0.004290095	0.381141342	0.045284297	0.012823019	0.005915755	0	0	0.119683304	0.004373885	0.001338484	0.000953195	0	0
Naafs_2017_Soils_5-1	0.352306924	0.043158586	0.008546953	0.330054928	0.10952913	0.019499558	0.009022313	0	0	0.103078298	0.021550861	0.001217952	0.002034495	0	0
Naafs_2017_Soils_5-2	0.349962845	0.039012386	0.008999279	0.31715819	0.126297113	0.019889288	0.009668129	0	0	0.102191795	0.02331372	0.001258177	0.002249077	0	0
Naafs_2017_Soils_5-3	0.317938535	0.039742825	0.009427856	0.310456719	0.138365901	0.021918914	0.013548186	0	0	0.114802044	0.029810011	0.00191665	0.002072359	0	0
Naafs_2017_Soils_5-4	0.362796157	0.044693447	0.009837351	0.353005587	0.084612094	0.017026749	0.006074299	0	0	0.103204333	0.015263532	0.001554339	0.001932113	0	0
Naafs_2017_Soils_6-1	0.229991935	0.070004078	0.017785433	0.166763844	0.202149409	0.037105846	0.083617382	0	0	0.054931581	0.121258105	0.004079698	0.012312689	0	0
Naafs_2017_Soils_6-2	0.248454352	0.093772645	0.031980163	0.209243991	0.190212105	0.055297736	0.041967376	0	0	0.075809985	0.047092229	0.003371187	0.00279823	0	0
Naafs_2017_Soils_6-4	0.264103257	0.093864267	0.039712111	0.231305131	0.164676759	0.042347006	0.030560683	0.010804409	0.002344546	0.071205341	0.040947558	0.005097422	0.00303151	0	0
Naafs_2017_Soils_7-2	0.271511419	0.092638589	0.029083134	0.209950786	0.186989915	0.050456851	0.040574735	0.008510819	0.002049406	0.060741481	0.039851011	0.003766533	0.002671023	0.000686698	0.0005176
Naafs_2017_Soils_7-4	0.261038784	0.115573569	0.051278692	0.180509839	0.183681323	0.071729578	0.048063539	0	0	0.054671252	0.033453424	0	0	0	0
Naafs_2017_Soils_1-1	0.550241149	0.074803851	0.010799074	0.242820469	0.06620617	0.011665371	0.00655186	0	0	0.029155671	0.006445135	0.000537326	0.000773926	0	0
Naafs_2017_Soils_8-4	0.115447696	0.096575563	0.013925231	0.046348636	0.256123706	0.044812854	0.183257321	0.009532053	0.006424981	0.03538622	0.147749037	0.011398515	0.026088307	0.003164775	0.003765105
Naafs_2017_Soils_2-1	0.491500009	0.037862615	0.005188201	0.310287247	0.072924653	0.009935183	0.004085914	0	0	0.057641741	0.009477083	0.000541754	0.000555601	0	0
Naafs_2017_Soils_9-1	0.444011145	0.126509237	0.021821858	0.164128415	0.144381259	0.020373213	0.030719374	0	0	0.029340629	0.01871487	0	0	0	0
Naafs_2017_Soils_10-2	0.157419221	0.104577842	0.012428877	0.060856262	0.279152521	0.035020139	0.155778847	0.006655932	0.01003395	0.042015101	0.112995972	0.005022169	0.018043167	0	0
Naafs_2017_Soils_10-3	0.249980434	0.114323418	0.017459505	0.127039225	0.198199772	0.04500571	0.106398413	0.006353193	0.006854666	0.045968799	0.058328067	0.005602434	0.011601263	0.002616788	0.004268314
Naafs_2017_Soils_11-1	0.698129536	0.031872387	0.006347218	0.189672491	0.04723398	0	0	0	0	0.020779926	0.005964462	0	0	0	0
Naafs_2017_Soils_11-4	0.349575617	0.151611337	0.050263516	0.130614378	0.162382385	0.043472984	0.051684982	0	0	0.032701937	0.027692865	0	0	0	0
Naafs_2017_Soils_11-3	0.279323962	0.170223898	0.048787587	0.12958698	0.164269347	0.049956958	0.071469165	0.008539974	0.004161564	0.035847372	0.029125126	0.00373442	0.004973647	0	0
Naafs_2017_Soils_12-2	0.185177536	0.083221764	0.015555788	0.037604088	0.332274736	0.016673511	0.162789059	0	0	0.019652485	0.147051034	0	0	0	0
Naafs_2017_Soils_12-3	0.500892247	0.11079362	0.03311461	0.156328617	0.112935185	0.014585071	0.031661069	0	0	0.020525963	0.019163617	0	0	0	0
Naafs_2017_Soils_12-5	0.304453687	0.160808226	0.042990098	0.082109664	0.185624644	0.024812195	0.094753288	0.007356798	0.004986593	0.024036062	0.054042607	0.002371471	0.009071216	0.000836518	0.001746933
Naafs_2017_Soils_13-2	0.43839772	0.18101619	0.055620009	0.099240619	0.119480947	0.020149159	0.041981362	0.004736299	0.003135486	0.014992769	0.017783244	0.000993917	0.002472278	0	0
Naafs_2017_Soils_13-4	0.637869998	0.096536682	0.02905909	0.118756897	0.072700639	0.008650874	0.015651074	0	0	0.01248782	0.008286926	0	0	0	0
Naafs_2017_Soils_7-3	0.377172677	0.090500674	0.040430846	0.213862828	0.145887568	0.030842341	0.025876222	0	0	0.052269247	0.023157596	0	0	0	0
Naafs_2017_Soils_KMS-1	0.591519973	0.016861218	0.001217126	0.212801741	0.140308227	0	0	0	0	0.023126985	0.01416473	0	0	0	0
Naafs_2017_Soils_KMS-3	0.488341967	0.072940421	0.005462859	0.146037799	0.212758125	0.009312436	0.017472841	0	0	0.021053538	0.026620014	0	0	0	0
Naafs_2017_Soils_KMS-4	0.491532881	0.070797179	0.005936912	0.148275063	0.197279368	0.009292933	0.024316524	0	0	0.024094602	0.028474537	0	0	0	0
Naafs_2017_Soils_KMS-5	0.185744961	0.072429736	0.012227261	0.082434098	0.303528351	0.027276728	0.115279915	0.004714798	0.005583955	0.028568431	0.144252928	0.006850354	0.011108486	0	0
Naafs_2017_Soils_KMS-6	0.172317795	0.105361834	0.016985459	0.061525978	0.267332664	0.022828608	0.175699627	0.004538874	0.011486961	0.028117069	0.104430618	0.005826084	0.02354843	0	0
Naafs_2017_Soils_KMS-8	0.654124661	0.051992552	0.009171819	0.152074602	0.09231834	0.005378643	0.012016104	0	0	0.014011821	0.008911456	0	0	0	0
Naafs_2017_Soils_KMS-9	0.679564563	0.021239911	0	0.165761878	0.107797244	0	0	0	0	0.018198229	0.007438175	0	0	0	0
Naafs_2017_Soils_KMS-10	0.767342137	0.048361379	0.015263867	0.104277288	0.064755329	0	0	0	0	0	0	0	0	0	0
Naafs_2017_Soils_KMS-11	0.706281271	0.008436719	0	0.184916186	0.070331395	0	0	0	0	0.02295242	0.007082009	0	0	0	0
Naafs_2017_Soils_KMS-12	0.705192532	0.017612651	0.003670732	0.120631414	0.124641357	0	0	0	0	0.011690617	0.016560697	0	0	0	0
Naafs_2017_Soils_KMS-13	0.648710118	0.033611703	0.002200592	0.139161037	0.146158269	0	0	0	0	0.013087243	0.017071039	0	0	0	0
Naafs_2017_Soils_KMS-14	0.479363005	0.091453177	0.011300755	0.147626334	0.173834155	0.01006179	0.028158795	0	0	0.018546101	0.039655888	0	0	0	0
Naafs_2017_Soils_KMS-15	0.641584474	0.029864005	0.004467056	0.172379186	0.110443925	0	0	0	0	0.018539553	0.022721802	0	0	0	0
Naafs_2017_Soils_LP-2	0.218785259	0.276962288	0.047284578	0.048514363	0.16647839	0.026998538	0.139788271	0.00438986	0.005466746	0.025346288	0.027905118	0.003105678	0.008974623	0	0
Naafs_2017_Soils_LP-3	0.419584605	0.100420057	0.013741309	0.146630187	0.21849901	0.014613855	0.028091716	0.00116659	0.0010077	0.023242067	0.033002904	0	0	0	0
Naafs_2017_Soils_LP-4	0.273454767	0.198785717	0.039173411	0.057169384	0.229949654	0.021806758	0.0873911	0.003459919	0.003719251	0.017133442	0.058445896	0.003557319	0.005953382	0	0
Naafs_2017_Soils_LP-5	0.228639984	0.210976005	0.039127018	0.076869864	0.187949973	0.037200261	0.131694151	0.004694064	0.004877857	0.024272303	0.042370929	0.003061182	0.008266409	0	0
Naafs_2017_Soils_LP-1	0.214522188	0.294767712	0.05086076	0.052060006	0.157825567	0.028408009	0.132126362	0.004055187	0.005010974	0.026839266	0.02255937	0.002932039	0.008032562	0	0
Naafs_2017_Soils_NY-1	0.200224575	0.155991896	0.049633628	0.028297317	0.340257524	0.012594354	0.111743686	0.003643009	0.009001391	0.01487519	0.069722239	0	0.004015191	0	0
Naafs_2017_Soils_NY-10	0.221824792	0.164865	0.020509314	0.045567433	0.344627187	0.019122458	0.085650151	0.002412155	0.004756933	0.023365075	0.067299502	0	0	0	0
Naafs_2017_Soils_NY-11	0.207243642	0.171815165	0.043050762	0.027541872	0.337076068	0.015882805	0.116918379	0	0	0.016760647	0.063710658	0	0	0	0
Naafs_2017_Soils_NY-12	0.703379388	0.028213375	0.00248446	0.115751193	0.117098863	0.003734288	0.00413419	0	0	0.017477864	0.007726379	0	0	0	0
Naafs_2017_Soils_NY-13	0.696184679	0.026023474	0.002259589	0.112005729	0.119856434	0.003445054	0.004824822	0	0	0.024503982	0.010896238	0	0	0	0
Naafs_2017_Soils_NY-15	0.647226409	0.040094217	0.003482247	0.163480002	0.100212131	0.006131736	0.00933592	0	0	0.018968058	0.011069279	0	0	0	0
Naafs_2017_Soils_NY-16	0.676070391	0.04723991	0.003276006	0.148252895	0.086968018	0.00476492	0.009571754	0	0	0.015061581	0.008794525	0	0	0	0
Naafs_2017_Soils_NY-17	0.662409015	0.038215633	0.002039297	0.145683699	0.111335124	0.0036356	0.008085832	0	0	0.018567385	0.010028416	0	0	0	0
Naafs_2017_Soils_NY-18	0.707302436	0.031821084	0.000854197	0.125516404	0.103035866	0.001974213	0.005285066	0	0	0.015204487	0.009006247	0	0	0	0
Naafs_2017_Soils_NY-2	0.54458575	0.043081726	0.00168643	0.132218348	0.208524341	0.009237185	0.015866013	0	0	0.021739766	0.023060441	0	0	0	0
Naafs_2017_Soils_NY-20	0.64105652	0.029603883	0.001619069	0.147215314	0.13963257	0.003174359	0.007478334	0	0	0.01865922	0.011560732	0	0	0	0
Naafs_2017_Soils_NY-21	0.186373904	0.233686586	0.053610802	0.022933082	0.215314631	0.018212082	0.150909884	0.005969816	0.012145441	0.017446039	0.063396418	0.004159866	0.014151742	0.001689706	0
Naafs_2017_Soils_NY-22	0.185743138	0.220743631	0.058642691	0.025308732	0.230268245	0.016321726	0.14566961	0.00593891	0.011033866	0.022188845	0.061202499	0.005982751	0.009260468	0.001694888	0
Naafs_2017_Soils_NY-23	0.184182848	0.144048928	0.035532588	0.046894526	0.314822055	0.018410126	0.105016611	0.002735179	0.010397297	0.02702138	0.094853737	0.003924644	0.010543119	0.001616963	0
Naafs_2017_Soils_NY-24	0.185622933	0.165029531	0.027112443	0.039869328	0.330611372	0.023435609	0.136980516	0	0	0.024239987	0.067098282	0	0	0	0
Naafs_2017_Soils_NY-25	0.227275051	0.155311082	0.032421619	0.040733982	0.304880481	0.018709329	0.130040259	0.004149165	0.007307142	0.02040708	0.058764811	0	0	0	0
Naafs_2017_Soils_NY-3	0.46338549	0.052451279	0.003359577	0.134136704	0.247831781	0.009917364	0.027675579	0	0	0.025637635	0.03560459	0	0	0	0
Naafs_2017_Soils_NY-4	0.649841907	0.032848367	0.001438677	0.128483844	0.152284854	0.00332832	0.005872756	0	0	0.013507764	0.012393511	0	0	0	0
Naafs_2017_Soils_NY-5	0.698688222	0.026600388	0.002009857	0.112853012	0.128718123	0.002807757	0.003946974	0	0	0.015471197	0.008904471	0	0	0	0
Naafs_2017_Soils_NY-6	0.258338391	0.074140793	0.010265846	0.054652705	0.404680481	0.010008959	0.068521391	0	0	0.024494173	0.094897262	0	0	0	0
Naafs_2017_Soils_NY-7	0.276197052	0.12688717	0.019580903	0.066609644	0.293694561	0.022562604	0.101627645	0	0	0.023836622	0.069003798	0	0	0	0
Naafs_2017_Soils_NY-8	0.550838749	0.106132177	0.014499225	0.079772639	0.164780064	0.017057437	0.029084531	0	0	0.012067444	0.025767733	0	0	0	0
Naafs_2017_Soils_NY-9	0.234534681	0.220421201	0.025970412	0.035326322	0.270922532	0.012400563	0.10961711	0.002069977	0.004424636	0.013991244	0.070321321	0	0	0	0
Naafs_2017_Soils_NY-26	0.19371892	0.109867743	0.026807373	0.039951906	0.400678026	0.014562648	0.103610242	0.005510071	0.007308574	0.019428728	0.07855577	0	0	0	0
Naafs_2017_Soils_NY-14	0.670787309	0.051052208	0.001627829	0.099300245	0.13243224	0.003390764	0.017585851	0	0	0.009835742	0.013987812	0	0	0	0
Naafs_2017_Soils_NY-19	0.749740438	0.014567116	0	0.130826361	0.074521074	0	0	0	0	0.024258449	0.006086561	0	0	0	0
Freymond_2017 Inn	0.170466262	0.057553799	0.013777365	0.168374817	0.136539448	0.051608807	0.061485674	0.007015069	0.005643764	0.129113216	0.168787025	0.008133168	0.015161007	0.00205576	0.00428482
Freymond_2017 Enns	0.17510869	0.041679902	0.010381831	0.207526691	0.118128053	0.038246369	0.044000756	0.006040902	0.003452201	0.163276966	0.171369196	0.005984	0.010452936	0.001553778	0.002797729
Freymond_2017 D up Morava	0.154766213	0.054806422	0.013373054	0.167993879	0.152625258	0.049244238	0.06608366	0.006041973	0.005457903	0.116809723	0.185163717	0.007376196	0.014961258	0.001605658	0.003690848
Freymond_2017 Morava	0.154576501	0.051961722	0.012592599	0.160851166	0.156709057	0.045294023	0.063485347	0.005634226	0.005193441	0.127642261	0.187954109	0.007530364	0.014998934	0.00173212	0.003844128
Freymond_2017 D d Morava	0.148036541	0.056034639	0.013979686	0.16415437	0.158122822	0.053154399	0.069022293	0.006286645	0.006268394	0.118714789	0.176391751	0.008403961	0.015692724	0.001848452	0.003888536
Freymond_2017 D up Vah	0.159767423	0.055274291	0.013311355	0.162164992	0.163889669	0.049192292	0.066181991	0.00619928	0.005752586	0.109413134	0.180216025	0.007814452	0.015342179	0.001692125	0.003788208
Freymond_2017 Vah	0.146106444	0.051956528	0.011993945	0.155354527	0.1719847	0.051115096	0.067644153	0.005997873	0.005347675	0.11441254	0.186979003	0.008875856	0.016533465	0.001903188	0.003795008
Freymond_2017 D d Vah	0.156163027	0.057016975	0.01357954	0.158718501	0.159930578	0.053212196	0.067051975	0.006708835	0.006011987	0.114622654	0.175806232	0.008677338	0.016042327	0.002104744	0.004353091
Freymond_2017 Drava	0.152793469	0.060994763	0.012822875	0.159230414	0.169903217	0.05530517	0.063685677	0.005953572	0.004678845	0.108777115	0.18096463	0.007007673	0.01350102	0.00142381	0.00295775
Freymond_2017 D up Tisa 1	0.142539782	0.058257363	0.011499452	0.134834043	0.194215351	0.045872562	0.082091265	0.004720815	0.005031899	0.088260391	0.203668416	0.00663261	0.017865007	0.001150974	0.003360071
Freymond_2017 D up Tisa 2	0.143612389	0.059451943	0.011611167	0.144101861	0.182564606	0.04603488	0.058680867	0.004817073	0.005142513	0.103606652	0.212256265	0.006633141	0.017020645	0.001187814	0.003278184
Freymond_2017 D up Tisa 3	0.139841871	0.068310037	0.010749778	0.15131572	0.187769797	0.057959295	0.084779579	0.004061291	0.004862804	0.108700356	0.15585558	0.00650686	0.015817164	0.000985776	0.002484094
Freymond_2017 Tisa	0.137564488	0.075795982	0.013257134	0.169068914	0.17916279	0.061742687	0.086598153	0.006023109	0.005453641	0.104487713	0.131269784	0.009009755	0.015773721	0.001684662	0.003107466
Freymond_2017 D up Sava	0.148991305	0.061412829	0.011536942	0.150334276	0.18742107	0.049223655	0.081430665	0.004600561	0.00506597	0.097501027	0.17451526	0.00678605	0.016885436	0.001187304	0.003107649
Freymond_2017 Sava	0.148973831	0.066507398	0.013744358	0.147109832	0.177130622	0.057556544	0.079269782	0.005317255	0.006882998	0.104596241	0.162077562	0.008675373	0.01674585	0.001755519	0.003656836
Freymond_2017 D d Sava	0.146824388	0.066876111	0.013100775	0.146525266	0.18218002	0.054624899	0.083483553	0.00522166	0.006165326	0.100846049	0.164276564	0.008140174	0.016938283	0.001505646	0.003291287
Freymond_2017 Velika Morava	0.136833579	0.060625857	0.010137931	0.115688805	0.227231427	0.045896832	0.089093467	0.004873799	0.005550582	0.079755556	0.195109572	0.007671784	0.016593642	0.001687053	0.003250114
